partida_idx,adversario,cnn_primeiro,numero_jogada,n_tracos_antes,jogada_cnn,jogada_otima,score_cnn,score_otimo,delta,cnn_jogou_otima,n_grau3_disponivel,fase,classe_delta,retrato_path
1035,Minimax(p=6),0,8,7,H_6_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1035/jogada008_cnn_t07_d0_inocua.png
1035,Minimax(p=6),0,10,9,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1035/jogada010_cnn_t09_d0_inocua.png
1035,Minimax(p=6),0,12,11,V_5_6,H_0_1,-1,-1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada012_cnn_t11_d0_inocua.png
1035,Minimax(p=6),0,14,13,H_6_3,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada014_cnn_t13_d0_inocua.png
1035,Minimax(p=6),0,16,15,V_7_6,H_0_3,-1,-1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada016_cnn_t15_d0_inocua.png
1035,Minimax(p=6),0,19,18,V_1_6,V_1_6,3,3,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada019_cnn_t18_d0_inocua.png
1035,Minimax(p=6),0,20,19,V_1_2,V_1_2,1,1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada020_cnn_t19_d0_inocua.png
1035,Minimax(p=6),0,24,23,V_5_4,V_3_4,0,0,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada024_cnn_t23_d0_inocua.png
1035,Minimax(p=6),0,25,24,H_4_3,V_3_4,-1,-1,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1035/jogada025_cnn_t24_d0_inocua.png
1035,Minimax(p=6),0,26,25,V_3_4,V_3_4,-2,-2,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1035/jogada026_cnn_t25_d0_inocua.png
1035,Minimax(p=6),0,27,26,H_8_3,V_3_0,-4,-4,0,1,0,transicao,inocua,Minimax_p_6/cnn2_partida1035/jogada027_cnn_t26_d0_inocua.png
1038,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1038/jogada002_cnn_t01_d0_inocua.png
1038,Minimax(p=6),0,4,3,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1038/jogada004_cnn_t03_d0_inocua.png
1038,Minimax(p=6),0,6,5,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1038/jogada006_cnn_t05_d0_inocua.png
1038,Minimax(p=6),0,8,7,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1038/jogada008_cnn_t07_d0_inocua.png
1038,Minimax(p=6),0,10,9,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1038/jogada010_cnn_t09_d0_inocua.png
1038,Minimax(p=6),0,12,11,V_7_2,H_0_1,-2,0,2,0,0,meio,moderada,Minimax_p_6/cnn2_partida1038/jogada012_cnn_t11_d2_moderada.png
1038,Minimax(p=6),0,14,13,V_7_6,H_0_1,-1,-1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1038/jogada014_cnn_t13_d0_inocua.png
1038,Minimax(p=6),0,16,15,V_5_0,H_0_3,-2,-2,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1038/jogada016_cnn_t15_d0_inocua.png
1038,Minimax(p=6),0,18,17,H_6_1,H_6_1,1,1,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1038/jogada018_cnn_t17_d0_inocua.png
1038,Minimax(p=6),0,19,18,H_6_5,H_0_3,-2,-2,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1038/jogada019_cnn_t18_d0_inocua.png
1038,Minimax(p=6),0,23,22,V_1_0,V_1_0,4,4,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1038/jogada023_cnn_t22_d0_inocua.png
1038,Minimax(p=6),0,26,25,H_2_5,H_0_3,6,6,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1038/jogada026_cnn_t25_d0_inocua.png
1038,Minimax(p=6),0,27,26,H_0_3,H_0_3,5,5,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1038/jogada027_cnn_t26_d0_inocua.png
1038,Minimax(p=6),0,28,27,V_3_4,V_3_4,4,4,0,1,1,transicao,inocua,Minimax_p_6/cnn2_partida1038/jogada028_cnn_t27_d0_inocua.png
1038,Minimax(p=6),0,29,28,H_4_3,H_4_3,3,3,0,1,1,fim,inocua,Minimax_p_6/cnn2_partida1038/jogada029_cnn_t28_d0_inocua.png
1038,Minimax(p=6),0,30,29,H_8_3,H_6_3,-2,2,4,0,1,fim,fatal,Minimax_p_6/cnn2_partida1038/jogada030_cnn_t29_d4_fatal.png
1042,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1042/jogada002_cnn_t01_d0_inocua.png
1042,Minimax(p=6),0,4,3,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1042/jogada004_cnn_t03_d0_inocua.png
1042,Minimax(p=6),0,6,5,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1042/jogada006_cnn_t05_d0_inocua.png
1042,Minimax(p=6),0,8,7,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1042/jogada008_cnn_t07_d0_inocua.png
1042,Minimax(p=6),0,10,9,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1042/jogada010_cnn_t09_d0_inocua.png
1042,Minimax(p=6),0,12,11,V_1_2,V_1_2,1,1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada012_cnn_t11_d0_inocua.png
1042,Minimax(p=6),0,14,13,H_6_5,H_6_5,2,2,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada014_cnn_t13_d0_inocua.png
1042,Minimax(p=6),0,15,14,V_7_2,H_2_3,-2,-1,1,0,0,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada015_cnn_t14_d1_inocua.png
1042,Minimax(p=6),0,17,16,V_3_4,V_3_4,-2,-2,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada017_cnn_t16_d0_inocua.png
1042,Minimax(p=6),0,18,17,H_0_3,H_0_3,-3,-3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada018_cnn_t17_d0_inocua.png
1042,Minimax(p=6),0,20,19,H_6_1,V_1_0,-3,-3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada020_cnn_t19_d0_inocua.png
1042,Minimax(p=6),0,24,23,H_2_1,H_2_1,-4,-4,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada024_cnn_t23_d0_inocua.png
1042,Minimax(p=6),0,25,24,V_7_4,H_0_5,-6,-6,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1042/jogada025_cnn_t24_d0_inocua.png
1039,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1039/jogada002_cnn_t01_d0_inocua.png
1039,Minimax(p=6),0,4,3,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1039/jogada004_cnn_t03_d0_inocua.png
1039,Minimax(p=6),0,6,5,H_2_5,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1039/jogada006_cnn_t05_d0_inocua.png
1039,Minimax(p=6),0,8,7,V_3_6,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1039/jogada008_cnn_t07_d0_inocua.png
1039,Minimax(p=6),0,10,9,V_3_2,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1039/jogada010_cnn_t09_d0_inocua.png
1039,Minimax(p=6),0,12,11,H_0_5,H_0_5,1,1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada012_cnn_t11_d0_inocua.png
1039,Minimax(p=6),0,14,13,H_8_3,V_5_4,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada014_cnn_t13_d0_inocua.png
1039,Minimax(p=6),0,16,15,V_5_6,V_5_6,-1,-1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada016_cnn_t15_d0_inocua.png
1039,Minimax(p=6),0,18,17,V_1_6,V_1_6,-1,-1,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada018_cnn_t17_d0_inocua.png
1039,Minimax(p=6),0,19,18,V_1_2,V_1_0,-3,-3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada019_cnn_t18_d0_inocua.png
1039,Minimax(p=6),0,23,22,V_3_4,V_3_4,1,1,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada023_cnn_t22_d0_inocua.png
1039,Minimax(p=6),0,24,23,V_7_4,V_5_4,-1,-1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1039/jogada024_cnn_t23_d0_inocua.png
1039,Minimax(p=6),0,29,28,H_4_1,H_4_1,3,3,0,1,1,fim,inocua,Minimax_p_6/cnn2_partida1039/jogada029_cnn_t28_d0_inocua.png
1039,Minimax(p=6),0,30,29,H_8_1,H_6_1,-2,2,4,0,1,fim,fatal,Minimax_p_6/cnn2_partida1039/jogada030_cnn_t29_d4_fatal.png
1043,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1043/jogada002_cnn_t01_d0_inocua.png
1043,Minimax(p=6),0,4,3,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1043/jogada004_cnn_t03_d0_inocua.png
1043,Minimax(p=6),0,6,5,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1043/jogada006_cnn_t05_d0_inocua.png
1043,Minimax(p=6),0,8,7,V_5_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1043/jogada008_cnn_t07_d0_inocua.png
1043,Minimax(p=6),0,10,9,V_1_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1043/jogada010_cnn_t09_d0_inocua.png
1043,Minimax(p=6),0,12,11,H_8_5,H_8_3,1,1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada012_cnn_t11_d0_inocua.png
1043,Minimax(p=6),0,14,13,H_0_3,H_0_3,2,2,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada014_cnn_t13_d0_inocua.png
1043,Minimax(p=6),0,15,14,H_2_5,H_0_5,1,1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada015_cnn_t14_d0_inocua.png
1043,Minimax(p=6),0,17,16,V_1_6,V_1_6,3,3,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada017_cnn_t16_d0_inocua.png
1043,Minimax(p=6),0,18,17,V_3_0,V_3_0,2,2,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada018_cnn_t17_d0_inocua.png
1043,Minimax(p=6),0,20,19,H_8_1,V_7_0,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada020_cnn_t19_d0_inocua.png
1043,Minimax(p=6),0,23,22,V_1_0,V_1_0,5,5,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada023_cnn_t22_d0_inocua.png
1043,Minimax(p=6),0,24,23,V_5_0,V_5_0,4,4,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1043/jogada024_cnn_t23_d0_inocua.png
1043,Minimax(p=6),0,27,26,H_4_5,H_4_3,6,6,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1043/jogada027_cnn_t26_d0_inocua.png
1043,Minimax(p=6),0,28,27,H_6_5,H_4_3,5,5,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1043/jogada028_cnn_t27_d0_inocua.png
1043,Minimax(p=6),0,29,28,V_7_4,H_4_3,4,4,0,1,2,fim,inocua,Minimax_p_6/cnn2_partida1043/jogada029_cnn_t28_d0_inocua.png
1043,Minimax(p=6),0,30,29,H_4_3,H_4_3,3,3,0,1,2,fim,inocua,Minimax_p_6/cnn2_partida1043/jogada030_cnn_t29_d0_inocua.png
1043,Minimax(p=6),0,31,30,H_6_3,H_6_3,2,2,0,1,2,fim,inocua,Minimax_p_6/cnn2_partida1043/jogada031_cnn_t30_d0_inocua.png
1040,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1040/jogada002_cnn_t01_d0_inocua.png
1040,Minimax(p=6),0,4,3,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1040/jogada004_cnn_t03_d0_inocua.png
1040,Minimax(p=6),0,6,5,V_5_0,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1040/jogada006_cnn_t05_d0_inocua.png
1040,Minimax(p=6),0,8,7,H_2_5,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1040/jogada008_cnn_t07_d0_inocua.png
1040,Minimax(p=6),0,10,9,V_3_6,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1040/jogada010_cnn_t09_d0_inocua.png
1040,Minimax(p=6),0,12,11,V_5_4,V_3_0,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada012_cnn_t11_d0_inocua.png
1040,Minimax(p=6),0,14,13,H_6_5,H_6_5,1,1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada014_cnn_t13_d0_inocua.png
1040,Minimax(p=6),0,16,15,H_4_1,H_4_1,0,0,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada016_cnn_t15_d0_inocua.png
1040,Minimax(p=6),0,17,16,V_7_0,V_7_0,-1,-1,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada017_cnn_t16_d0_inocua.png
1040,Minimax(p=6),0,20,19,V_5_6,V_3_4,3,3,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada020_cnn_t19_d0_inocua.png
1040,Minimax(p=6),0,21,20,V_3_4,V_3_4,3,3,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada021_cnn_t20_d0_inocua.png
1040,Minimax(p=6),0,22,21,H_2_1,V_1_4,3,3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1040/jogada022_cnn_t21_d0_inocua.png
1040,Minimax(p=6),0,26,25,H_4_3,V_1_4,6,6,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1040/jogada026_cnn_t25_d0_inocua.png
1040,Minimax(p=6),0,27,26,H_6_3,V_1_4,5,5,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1040/jogada027_cnn_t26_d0_inocua.png
1040,Minimax(p=6),0,28,27,V_7_4,V_1_4,4,4,0,1,2,transicao,inocua,Minimax_p_6/cnn2_partida1040/jogada028_cnn_t27_d0_inocua.png
1040,Minimax(p=6),0,29,28,H_8_5,V_1_4,3,3,0,1,2,fim,inocua,Minimax_p_6/cnn2_partida1040/jogada029_cnn_t28_d0_inocua.png
1040,Minimax(p=6),0,30,29,H_0_5,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_6/cnn2_partida1040/jogada030_cnn_t29_d4_fatal.png
1046,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1046/jogada002_cnn_t01_d0_inocua.png
1046,Minimax(p=6),0,4,3,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1046/jogada004_cnn_t03_d0_inocua.png
1046,Minimax(p=6),0,6,5,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1046/jogada006_cnn_t05_d0_inocua.png
1046,Minimax(p=6),0,8,7,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1046/jogada008_cnn_t07_d0_inocua.png
1046,Minimax(p=6),0,10,9,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1046/jogada010_cnn_t09_d0_inocua.png
1046,Minimax(p=6),0,12,11,V_5_6,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada012_cnn_t11_d0_inocua.png
1046,Minimax(p=6),0,14,13,V_3_0,V_3_0,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada014_cnn_t13_d0_inocua.png
1046,Minimax(p=6),0,16,15,H_0_5,H_0_3,-4,-4,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada016_cnn_t15_d0_inocua.png
1046,Minimax(p=6),0,19,18,H_2_3,H_2_3,-1,-1,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada019_cnn_t18_d0_inocua.png
1046,Minimax(p=6),0,20,19,H_6_1,V_1_0,-3,-3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada020_cnn_t19_d0_inocua.png
1046,Minimax(p=6),0,24,23,H_2_1,H_2_1,-4,-4,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada024_cnn_t23_d0_inocua.png
1046,Minimax(p=6),0,25,24,H_6_3,V_3_4,-6,-6,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1046/jogada025_cnn_t24_d0_inocua.png
1041,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1041/jogada002_cnn_t01_d0_inocua.png
1041,Minimax(p=6),0,4,3,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1041/jogada004_cnn_t03_d0_inocua.png
1041,Minimax(p=6),0,6,5,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1041/jogada006_cnn_t05_d0_inocua.png
1041,Minimax(p=6),0,8,7,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1041/jogada008_cnn_t07_d0_inocua.png
1041,Minimax(p=6),0,10,9,V_7_6,V_3_0,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1041/jogada010_cnn_t09_d0_inocua.png
1041,Minimax(p=6),0,12,11,V_3_2,V_3_0,-1,1,2,0,0,meio,moderada,Minimax_p_6/cnn2_partida1041/jogada012_cnn_t11_d2_moderada.png
1041,Minimax(p=6),0,14,13,V_7_2,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1041/jogada014_cnn_t13_d0_inocua.png
1041,Minimax(p=6),0,16,15,H_2_5,H_0_1,-3,-3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1041/jogada016_cnn_t15_d0_inocua.png
1041,Minimax(p=6),0,19,18,V_1_0,V_1_0,-1,-1,0,1,1,meio,inocua,Minimax_p_6/cnn2_partida1041/jogada019_cnn_t18_d0_inocua.png
1041,Minimax(p=6),0,20,19,H_4_1,V_3_0,-3,-3,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1041/jogada020_cnn_t19_d0_inocua.png
1041,Minimax(p=6),0,23,22,H_6_1,H_6_1,-5,-5,0,1,2,meio,inocua,Minimax_p_6/cnn2_partida1041/jogada023_cnn_t22_d0_inocua.png
1041,Minimax(p=6),0,24,23,V_7_4,H_0_3,-7,-7,0,1,0,meio,inocua,Minimax_p_6/cnn2_partida1041/jogada024_cnn_t23_d0_inocua.png
1045,Minimax(p=6),0,2,1,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1045/jogada002_cnn_t01_d0_inocua.png
1045,Minimax(p=6),0,4,3,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1045/jogada004_cnn_t03_d0_inocua.png
1045,Minimax(p=6),0,6,5,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1045/jogada006_cnn_t05_d0_inocua.png
1045,Minimax(p=6),0,8,7,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_6/cnn2_partida1045/jogada008_cnn_t07_d0_inocua.png
